PartitionKey,RowKey,Timestamp,AdventuringGearType,AdventuringGearType@type,ConsumableType,ConsumableType@type,ContentSource,ContentSource@type,ContentType,ContentType@type,CyberneticAugmentationType,CyberneticAugmentationType@type,DroidCustomizationType,DroidCustomizationType@type,EnhancedArmorType,EnhancedArmorType@type,EnhancedShieldType,EnhancedShieldType@type,EnhancedWeaponType,EnhancedWeaponType@type,FocusType,FocusType@type,HasPrerequisite,HasPrerequisite@type,ItemModificationType,ItemModificationType@type,Name,Name@type,RarityOptionsJson,RarityOptionsJson@type,RarityText,RarityText@type,RequiresAttunement,RequiresAttunement@type,Subtype,Subtype@type,Text,Text@type,Type,Type@type,ValuableType,ValuableType@type,Prerequisite,Prerequisite@type
Core,Bolstering Channel (Apprentice),2023-05-30T20:15:16.1560969Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Bolstering Channel (Apprentice),String,"[""Premium""]",String,premium,String,false,Boolean,focus generator,String,"This item gains the bolstering 4 property. If it already has the bolstering property, its bolstering number increases by 4, to a maximum of 12.",String,ItemModification,String,None,String,,
Core,Bolstering Channel (Journeyman),2023-05-30T20:15:16.1560969Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Bolstering Channel (Journeyman),String,"[""Prototype""]",String,prototype,String,false,Boolean,focus generator,String,"This item gains the bolstering 6 property. If it already has the bolstering property, its bolstering number increases by 6, to a maximum of 12.",String,ItemModification,String,None,String,,
Core,Bolstering Channel (Master),2023-05-30T20:15:16.1560969Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Bolstering Channel (Master),String,"[""Legendary""]",String,legendary,String,false,Boolean,focus generator,String,"This item gains the bolstering 10 property. If it already has the bolstering property, its bolstering number increases by 10, to a maximum of 12.",String,ItemModification,String,None,String,,
Core,Bolstering Channel (Novice),2023-05-30T20:15:16.1560969Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Bolstering Channel (Novice),String,"[""Standard""]",String,standard,String,false,Boolean,focus generator,String,"This item gains the bolstering 2 property. If it already has the bolstering property, its bolstering number increases by 2, to a maximum of 12.",String,ItemModification,String,None,String,,
Core,Bonded Plates Mk I,2023-05-30T20:15:16.1540991Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Bonded Plates Mk I,String,"[""Standard""]",String,standard,String,false,Boolean,armor,String,You gain a +1 bonus to AC against melee attacks and a -1 penalty to AC against ranged attacks while wearing this armor or wielding this shield.,String,ItemModification,String,None,String,,
Core,Bonded Plates Mk II,2023-05-30T20:15:16.1540991Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Bonded Plates Mk II,String,"[""Premium""]",String,premium,String,false,Boolean,armor,String,You gain a +1 bonus to AC against melee attacks while wearing this armor or wielding this shield.,String,ItemModification,String,None,String,,
Core,Bonded Plates Mk III,2023-05-30T20:15:16.1540991Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Bonded Plates Mk III,String,"[""Prototype""]",String,prototype,String,false,Boolean,armor,String,You gain a +2 bonus to AC against melee attacks while wearing this armor or wielding this shield.,String,ItemModification,String,None,String,,
Core,Bonded Plates Mk IV,2023-05-30T20:15:16.1540991Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Bonded Plates Mk IV,String,"[""Advanced""]",String,advanced,String,false,Boolean,armor,String,You gain a +3 bonus to AC against melee attacks while wearing this armor or wielding this shield.,String,ItemModification,String,None,String,,
Core,Bonded Weave (Basic),2023-05-30T20:15:16.1550982Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Bonded Weave (Basic),String,"[""Standard""]",String,standard,String,false,Boolean,clothing,String,You gain a +1 bonus to AC against melee attacks and a -1 penalty to AC against ranged attacks while wearing this clothing.,String,ItemModification,String,None,String,,
Core,Bonded Weave (Choice),2023-05-30T20:15:16.1550982Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Bonded Weave (Choice),String,"[""Advanced""]",String,advanced,String,false,Boolean,clothing,String,You gain a +3 bonus to AC against melee attacks while wearing this clothing.,String,ItemModification,String,None,String,,
Core,Bonded Weave (Favored),2023-05-30T20:15:16.1550982Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Bonded Weave (Favored),String,"[""Prototype""]",String,prototype,String,false,Boolean,clothing,String,You gain a +2 bonus to AC against melee attacks while wearing this clothing.,String,ItemModification,String,None,String,,
Core,Bonded Weave (Fine),2023-05-30T20:15:16.1550982Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Bonded Weave (Fine),String,"[""Premium""]",String,premium,String,false,Boolean,clothing,String,You gain a +1 bonus to AC against melee attacks while wearing this clothing.,String,ItemModification,String,None,String,,
Core,Boots of Bounding,2023-05-30T20:15:15.3425611Z,Other,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,true,Boolean,None,String,Boots of Bounding,String,"[""Prototype""]",String,prototype,String,true,Boolean,feet,String,"This item can hold a number of charges equal to half your fighter level (rounded up). When you complete a long rest, this item regains all missing charges. On your turn, you can expend 1 or more charges to engage the rocket boosters and leap to a space you can see. For each charge spent, you can move up to 10 feet. Any opportunity attacks you provoke with this movement are made with disadvantage.

When you reach 5th level in fighter, when you use your Action Surge feature, your movement speed is doubled for the turn, you gain a flying speed equal to your walking speed until the end of your turn, though you fall if you end your speed in the air and nothing else is holding you aloft, and opportunity attacks made against you this turn have disadvantage.

When you reach 11th level in fighter, when you use your Indomitable feature, you have advantage on the roll.

When you reach 17th level in fighter, once per round, when you miss with a weapon attack, you can repeat the attack (no action required).

_These red and black boots come with integrated rocket boosters._",String,AdventuringGear,String,None,String, at least 3 levels in fighter,String
Core,Boots of Hiding,2023-05-30T20:15:15.3425611Z,Other,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Boots of Hiding,String,"[""Premium""]",String,premium,String,false,Boolean,feet,String,"While wearing these boots, creatures have disadvantage on Wisdom (Survival) checks made to track your steps.

Additionally, you can use a bonus action to cause the boots to leave behind no footprints for 1 minute. When you do, another set of similar footprints appear on the ground that lead in random directions. These footprints last for 8 hours and travel up to 300 feet. A successful DC 14 Intelligence (Investigation) check reveals that the footprints are false. Once you've used this feature, you must complete a short or long rest before you can use it again.",String,AdventuringGear,String,None,String,,
Core,Brawny Arm Prosthesis,2023-05-30T20:15:15.5104655Z,None,String,None,String,WH,String,Core,String,Replacement,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Brawny Arm Prosthesis,String,"[""Standard""]",String,standard,String,false,Boolean,replacement,String,"This augmentation replaces an arm.

When you make an ability check, attack roll, or saving throw using Strength using only this arm, your Strength score is treated as 15. When you make an ability check, attack roll, or saving throw using Strength using more than just this arm, you take the average of the arm's Strength score and your own.

**Side Effect:** When you roll a 1 on an ability check, attack roll, or saving throw using Strength with this arm, it seizes up, becoming unusable until the start of your next turn.

_These arm replacements are popular with the less exercise-inclined._",String,CyberneticAugmentation,String,None,String,,
Core,Brawny Pattern (Basic),2023-05-30T20:15:16.1550982Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Brawny Pattern (Basic),String,"[""Standard""]",String,standard,String,false,Boolean,clothing,String,"Your level of proficiency in Athletics increases by one step (to trained, from trained to proficient, from proficient to expertise, from expertise to mastery, from mastery to high mastery, or from high mastery to grand mastery).",String,ItemModification,String,None,String,,
Core,Brawny Pattern (Choice),2023-05-30T20:15:16.1560969Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Brawny Pattern (Choice),String,"[""Advanced""]",String,advanced,String,false,Boolean,clothing,String,"Your level of proficiency in Athletics increases by four steps (to mastery, from trained to high mastery, or from proficient to grand mastery).",String,ItemModification,String,None,String,,
Core,Brawny Pattern (Elite),2023-05-30T20:15:16.1560969Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Brawny Pattern (Elite),String,"[""Legendary""]",String,legendary,String,false,Boolean,clothing,String,Your level of proficiency in Athletics increases by five steps (to high mastery or from trained to grand mastery).,String,ItemModification,String,None,String,,
Core,Brawny Pattern (Exquisite),2023-05-30T20:15:16.1560969Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Brawny Pattern (Exquisite),String,"[""Artifact""]",String,artifact,String,false,Boolean,clothing,String,You gain grand mastery in Athletics.,String,ItemModification,String,None,String,,
Core,Brawny Pattern (Favored),2023-05-30T20:15:16.1560969Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Brawny Pattern (Favored),String,"[""Prototype""]",String,prototype,String,false,Boolean,clothing,String,"Your level of proficiency in Athletics increases by three steps (to expertise, from trained to mastery, from proficient to high mastery, or from expertise to grand mastery).",String,ItemModification,String,None,String,,
Core,Brawny Pattern (Fine),2023-05-30T20:15:16.1560969Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Brawny Pattern (Fine),String,"[""Premium""]",String,premium,String,false,Boolean,clothing,String,"Your level of proficiency in Athletics increases by two steps (to proficient, from trained to expertise, from proficient to mastery, from expertise to high mastery, or from mastery to grand mastery).",String,ItemModification,String,None,String,,
Core,Bright Crystal (Adept),2023-05-30T20:15:16.2070691Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Bright Crystal (Adept),String,"[""Advanced""]",String,advanced,String,false,Boolean,lightweapon,String,"This weapon gains the bright 16 property. If it already has the bright property, its bright number increases by 4, to a maximum of 18.",String,ItemModification,String,None,String,,
Core,Bright Crystal (Ancient),2023-05-30T20:15:16.2070691Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Bright Crystal (Ancient),String,"[""Artifact""]",String,artifact,String,false,Boolean,lightweapon,String,"This weapon gains the bright 18 property. If it already has the bright property, its bright number increases to 18.",String,ItemModification,String,None,String,,
Core,Bright Crystal (Apprentice),2023-05-30T20:15:16.2080682Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Bright Crystal (Apprentice),String,"[""Premium""]",String,premium,String,false,Boolean,lightweapon,String,"This weapon gains the bright 14 property. If it already has the bright property, its bright number increases by 2, to a maximum of 18.",String,ItemModification,String,None,String,,
Core,Bright Crystal (Journeyman),2023-05-30T20:15:16.2080682Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Bright Crystal (Journeyman),String,"[""Prototype""]",String,prototype,String,false,Boolean,lightweapon,String,"This weapon gains the bright 15 property. If it already has the bright property, its bright number increases by 3, to a maximum of 18.",String,ItemModification,String,None,String,,
Core,Bright Crystal (Master),2023-05-30T20:15:16.2080682Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Bright Crystal (Master),String,"[""Legendary""]",String,legendary,String,false,Boolean,lightweapon,String,"This weapon gains the bright 17 property. If it already has the bright property, its bright number increases by 5, to a maximum of 18.",String,ItemModification,String,None,String,,
Core,Bright Crystal (Novice),2023-05-30T20:15:16.2080682Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Bright Crystal (Novice),String,"[""Standard""]",String,standard,String,false,Boolean,Lightweapon,String,"This weapon gains the bright 13 property. If it already has the bright property, its bright number increases by 1, to a maximum of 18.",String,ItemModification,String,None,String,,
Core,Brutal Cell,2023-05-30T20:15:16.2080682Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Brutal Cell,String,"[""Premium""]",String,premium,String,false,Boolean,lightweapon,String,"This weapon gains the brutal 1 property. If it already has the brutal property, its brutal number increases by 1, to a maximum of 3.",String,ItemModification,String,None,String,,
Core,Brutal Cell (Deadly),2023-05-30T20:15:16.2080682Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Brutal Cell (Deadly),String,"[""Advanced""]",String,advanced,String,false,Boolean,lightweapon,String,"This weapon gains the brutal 2 property. If it already has the brutal property, its brutal number increases by 2, to a maximum of 3.",String,ItemModification,String,None,String,,
Core,Brutal Cell (Devastating),2023-05-30T20:15:16.2080682Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Brutal Cell (Devastating),String,"[""Artifact""]",String,artifact,String,false,Boolean,lightweapon,String,"This weapon gains the brutal 3 property. If it already has the brutal property, its brutal number increases to 3.",String,ItemModification,String,None,String,,
Core,Brutal Oscillator,2023-05-30T20:15:16.1451035Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Brutal Oscillator,String,"[""Premium""]",String,premium,String,false,Boolean,vibroweapon,String,"This weapon gains the brutal 1 property. If it already has the brutal property, its brutal number increases by 1, to a maximum of 3.",String,ItemModification,String,None,String,,
Core,Brutal Oscillator (Deadly),2023-05-30T20:15:16.1451035Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Brutal Oscillator (Deadly),String,"[""Advanced""]",String,advanced,String,false,Boolean,vibroweapon,String,"This weapon gains the brutal 2 property. If it already has the brutal property, its brutal number increases by 2, to a maximum of 3.",String,ItemModification,String,None,String,,
Core,Brutal Oscillator (Devastating),2023-05-30T20:15:16.1451035Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Brutal Oscillator (Devastating),String,"[""Artifact""]",String,artifact,String,false,Boolean,vibroweapon,String,"This weapon gains the brutal 3 property. If it already has the brutal property, its brutal number increases to 3.",String,ItemModification,String,None,String,,
Core,Brutal Scope,2023-05-30T20:15:16.185082Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Brutal Scope,String,"[""Premium""]",String,premium,String,false,Boolean,blaster,String,"This weapon gains the brutal 1 property. If it already has the brutal property, its brutal number increases by 1, to a maximum of 3.",String,ItemModification,String,None,String,,
Core,Brutal Scope (Deadly),2023-05-30T20:15:16.185082Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Brutal Scope (Deadly),String,"[""Advanced""]",String,advanced,String,false,Boolean,blaster,String,"This weapon gains the brutal 2 property. If it already has the brutal property, its brutal number increases by 2, to a maximum of 3.",String,ItemModification,String,None,String,,
Core,Brutal Scope (Devastating),2023-05-30T20:15:16.185082Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Brutal Scope (Devastating),String,"[""Artifact""]",String,artifact,String,false,Boolean,blaster,String,"This weapon gains the brutal 3 property. If it already has the brutal property, its brutal number increases to 3.",String,ItemModification,String,None,String,,
Core,Burning Cell,2023-05-30T20:15:16.2090678Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Burning Cell,String,"[""Standard""]",String,standard,String,false,Boolean,lightweapon,String,"When you score a critical hit with this weapon, you have advantage on the next attack roll you make against that creature before the end of your next turn.",String,ItemModification,String,None,String,,
Core,Burst Core,2023-05-30T20:15:16.185082Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,true,Boolean,None,String,Burst Core,String,"[""Premium""]",String,premium,String,false,Boolean,blaster,String,"This weapon gains the burst property, with a burst number equal to its reload number, minimum of 2. If it already has the burst property, the burst number is reduced to one-half its reload number (rounded up), to a minimum of 2.",String,ItemModification,String,None,String, Blaster that uses cells or cartridges,String
Core,Burst Core (Champion),2023-05-30T20:15:16.185082Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,true,Boolean,None,String,Burst Core (Champion),String,"[""Artifact""]",String,artifact,String,false,Boolean,blaster,String,"This weapon gains the burst property, with a burst number equal to one-fourth its reload number (rounded up), to a minimum of 2. If it already has the burst property, the burst number is reduced to one-eighth its reload number (rounded up), to a minimum of 2.",String,ItemModification,String,None,String, Blaster that uses cells or cartridges,String
Core,Burst Core (Superior),2023-05-30T20:15:16.1860812Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,true,Boolean,None,String,Burst Core (Superior),String,"[""Advanced""]",String,advanced,String,false,Boolean,blaster,String,"This weapon gains the burst property, with a burst number equal to one-half its reload number (rounded up), to a minimum of 2. If it already has the burst property, the burst number is reduced to one-fourth its reload number (rounded up), to a minimum of 2.",String,ItemModification,String,None,String, Blaster that uses cells or cartridges,String
Core,CNS Strength Enhancer,2023-05-30T20:15:15.3725446Z,Other,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,CNS Strength Enhancer,String,"[""Advanced""]",String,advanced,String,true,Boolean,waist,String,"_**Requires attunement**_
While wearing this belt, your Strength score becomes 23. If your Strength is already equal to or greater than 23, it has no effect on you.

_This belt further increases a users physical power with pneumaticized assistance joists and a repulsorfield microgenerator._",String,AdventuringGear,String,None,String,,
Core,Cape of the Orator,2023-05-30T20:15:15.3695461Z,Other,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,true,Boolean,None,String,Cape of the Orator,String,"[""Prototype""]",String,prototype,String,true,Boolean,shoulders,String,"This item can hold a number of charges equal to half your scholar level (rounded up). When you complete a long rest, this item regains all missing charges. When your superiority die is rolled, you can expend one charge to reroll the die and choose either roll.

When you reach 5th level in scholar, you can maintain two targets of your Critical Analysis feature, instead of one. If you use your bonus action to analyze a third target, you choose which Critical Analysis ends.

When you reach 11th level in scholar, when you use your bonus action to use your Critical Analysis feature, you can target two creatures, instead of just one.

When you reach 17th level in scholar, you can take a third reaction each round. You can only take one reaction per turn.

_This color-shifting cloak is immune to wrinkles and always has a pressed appearance._",String,AdventuringGear,String,None,String, at least 3 levels in scholar,String
Core,Celerity Leg Prosthesis,2023-05-30T20:15:15.5104655Z,None,String,None,String,WH,String,Core,String,Replacement,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Celerity Leg Prosthesis,String,"[""Standard""]",String,standard,String,false,Boolean,replacement,String,"This augmentation replaces both legs.

When determining your bonus to AC and saving throws from Dexterity, your Dexterity score is treated as 15. Additionally, you can substitute this score for your own whenever you make an ability check or attack roll that uses your legs. If your Dexterity score is already equal to or greater than 15, it has no effect on you. 

**Side Effect:** When you roll a 1 an ability check, attack roll, or saving throw using Dexterity that involves these legs, they seize up, reducing your speed to 0 until the start of your next turn.

_This leg replacement is common for those travelers interested in making a quick getaway._",String,CyberneticAugmentation,String,None,String,,
Core,Celerity Oscillator,2023-05-30T20:15:16.1461029Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Celerity Oscillator,String,"[""Standard""]",String,standard,String,false,Boolean,vibroweapon,String,"Once per turn, when you deal damage with this weapon, your walking speed increases by 10 feet until the start of your next turn, and the damaged creature can't make opportunity attacks against you for the rest of your turn.",String,ItemModification,String,None,String,,
Core,Channeling Amplifier (Dueling),2023-05-30T20:15:16.1560969Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Channeling Amplifier (Dueling),String,"[""Prototype""]",String,prototype,String,false,Boolean,focus generator,String,"While using this item as your focus, you gain a +2 bonus to melee force attacks.",String,ItemModification,String,None,String,,
Core,Channeling Amplifier (Fighting),2023-05-30T20:15:16.1560969Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Channeling Amplifier (Fighting),String,"[""Premium""]",String,premium,String,false,Boolean,focus generator,String,"While using this item as your focus, you gain a +1 bonus to melee force attacks.",String,ItemModification,String,None,String,,
Core,Channeling Amplifier (Mastery),2023-05-30T20:15:16.1560969Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Channeling Amplifier (Mastery),String,"[""Advanced""]",String,advanced,String,false,Boolean,focus generator,String,"While using this item as your focus, you gain a +3 bonus to melee force attacks.",String,ItemModification,String,None,String,,
Core,Channeling Amplifier (Training),2023-05-30T20:15:16.1570974Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Channeling Amplifier (Training),String,"[""Standard""]",String,standard,String,false,Boolean,focus generator,String,"While using this item as your focus, you gain a +1 bonus to melee force attacks and a -1 penalty to ranged force attacks.",String,ItemModification,String,None,String,,
Core,Channeling Rangefinder (Dueling),2023-05-30T20:15:16.1570974Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Channeling Rangefinder (Dueling),String,"[""Prototype""]",String,prototype,String,false,Boolean,focus generator,String,"While using this item as your focus, you gain a +2 bonus to ranged force attacks.",String,ItemModification,String,None,String,,
Core,Channeling Rangefinder (Fighting),2023-05-30T20:15:16.1570974Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Channeling Rangefinder (Fighting),String,"[""Premium""]",String,premium,String,false,Boolean,focus generator,String,"While using this item as your focus, you gain a +1 bonus to ranged force attacks.",String,ItemModification,String,None,String,,
Core,Channeling Rangefinder (Mastery),2023-05-30T20:15:16.1570974Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Channeling Rangefinder (Mastery),String,"[""Advanced""]",String,advanced,String,false,Boolean,focus generator,String,"While using this item as your focus, you gain a +3 bonus to ranged force attacks.",String,ItemModification,String,None,String,,
Core,Channeling Rangefinder (Training),2023-05-30T20:15:16.1570974Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Channeling Rangefinder (Training),String,"[""Standard""]",String,standard,String,false,Boolean,focus generator,String,"While using this item as your focus, you gain a +1 bonus to ranged force attacks and a -1 penalty to melee force attacks.",String,ItemModification,String,None,String,,
Core,Charging Reinforcement,2023-05-30T20:15:16.1540991Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Charging Reinforcement,String,"[""Premium""]",String,premium,String,false,Boolean,armor,String,"This armor or shield gains the charging 1 property. If it already has the charging property, its charging property increases by 1, to a maximum of 3. ",String,ItemModification,String,None,String,,
Core,Charging Reinforcement Mk II,2023-05-30T20:15:16.1550982Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Charging Reinforcement Mk II,String,"[""Advanced""]",String,advanced,String,false,Boolean,armor,String,"This armor or shield gains the charging 2 property. If it already has the charging property, its charging number increases by 2, to a maximum of 3.",String,ItemModification,String,None,String,,
Core,Charging Reinforcement Mk III,2023-05-30T20:15:16.1550982Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Charging Reinforcement Mk III,String,"[""Artifact""]",String,artifact,String,false,Boolean,armor,String,"This armor or shield gains the charging 3 property. If it already has the charging property, its charging number increases to 3.",String,ItemModification,String,None,String,,
Core,Charisma Augment (Basic),2023-05-30T20:15:16.1730896Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,Augment,String,Charisma Augment (Basic),String,"[""Standard""]",String,standard,String,false,Boolean,augment,String,Your Charisma score increases by 1. One ability score other than Charisma (chosen by the GM) decreases by 1.,String,ItemModification,String,None,String,,
Core,Charisma Augment (Champion),2023-05-30T20:15:16.1730896Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,Augment,String,Charisma Augment (Champion),String,"[""Artifact""]",String,artifact,String,false,Boolean,augment,String,"Your Charisma score increases by 2, and your maximum for this score increases by 2.",String,ItemModification,String,None,String,,
Core,Charisma Augment (Exceptional),2023-05-30T20:15:16.1730896Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,Augment,String,Charisma Augment (Exceptional),String,"[""Legendary""]",String,legendary,String,false,Boolean,augment,String,"Your Charisma score increases by 2, and your maximum for this score increases by 1.",String,ItemModification,String,None,String,,
Core,Charisma Augment (Fine),2023-05-30T20:15:16.1730896Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,Augment,String,Charisma Augment (Fine),String,"[""Premium""]",String,premium,String,false,Boolean,augment,String,Your Charisma score increases by 1.,String,ItemModification,String,None,String,,
Core,Charisma Augment (Improved),2023-05-30T20:15:16.1730896Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,Augment,String,Charisma Augment (Improved),String,"[""Prototype""]",String,prototype,String,false,Boolean,augment,String,"Your Charisma score increases by 1, and your maximum for this score increases by 1. One ability score other than Charisma (chosen by the GM) decreases by 1.",String,ItemModification,String,None,String,,
Core,Charisma Augment (Superior),2023-05-30T20:15:16.1740873Z,None,String,None,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,Augment,String,Charisma Augment (Superior),String,"[""Advanced""]",String,advanced,String,false,Boolean,augment,String,"Your Charisma score increases by 1, and your maximum for this score increases by 1.",String,ItemModification,String,None,String,,
Core,Charisma Enhancement (Basic),2023-05-30T20:15:15.5114654Z,None,String,None,String,WH,String,Core,String,Enhancement,String,None,String,None,String,None,String,None,String,None,String,true,Boolean,None,String,Charisma Enhancement (Basic),String,"[""Standard""]",String,standard,String,false,Boolean,enhancement,String,"Your Charisma score increases by 1, to a maximum of 20.

**Side Effect:** One ability score other than Charisma (chosen by the GM) decreases by 1.",String,CyberneticAugmentation,String,None,String, Charisma 11,String
Core,Charisma Stim (Basic),2023-05-30T20:15:15.409523Z,None,String,Stimpacs,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Charisma Stim (Basic),String,"[""Standard""]",String,standard,String,false,Boolean,stimpac,String,"As an action, you can administer this stimpac to a creature within 5 feet. When you administer this stimpac, the target's Charisma score increases by 2, to a maximum of 20. This effect lasts for 1 hour. A creature can benefit from only one stimpac at a time. ",String,Consumable,String,None,String,,
Core,Charisma Stim (Champion),2023-05-30T20:15:15.409523Z,None,String,Stimpacs,String,WH,String,Core,String,None,String,None,String,None,String,None,String,None,String,None,String,false,Boolean,None,String,Charisma Stim (Champion),String,"[""Artifact""]",String,artifact,String,false,Boolean,stimpac,String,"As an action, you can administer this stimpac to a creature within 5 feet. When you administer this stimpac, the target's Charisma score increases by 10, and its maximum for this score increases by 10. This effect lasts for 1 hour. A creature can benefit from only one stimpac at a time. ",String,Consumable,String,None,String,,
